id,qid,title,pid,tag,effective_time_begin,effective_time_end,online_status,audit_status,keywords,channels,contents,create_time,create_admin_id,update_time,update_admin_id,small_qids,biz,biz_line,aids,parent_qid,function_id,parent_aid,archive_status,scope,document_url,kpn,front_param,weight,path
157745,157745,测试标准问61,,,0,9223372036854775807,1,2,,,,1654083627185,8200570811,1654509848499,1898937327,,kuaishou,,,0,4987070,,0,"3,1",,KUAISHOU,,2,"4987070,157745"
157755,157755,快手小店（买家端）回头客匿名评价后商家为什么可以私信我,,,0,9223372036854775807,1,2,,,,1654144437161,1531118414,1654158180628,1531118414,,kuaishou,,,0,4986812,,0,"1,2,3",,KUAISHOU,,9,"4986812,157755"
157774,157774,怎么使用剪辑功能,,,0,9223372036854775807,1,2,,,,1654497853008,7430847933,1654497853008,1587849197,,kuaishou,,,0,1382726,,0,"1,2,3",https://simperfect.corp.kuaishou.com/KnowledgeBase/res/getResDetail.do?resId=30943,KUAISHOU,,2,"1382726,157774"
157775,157775,申请将画布9:17的比例恢复至9:16,,,0,9223372036854775807,1,2,,,,1654500612704,7430847933,1654500612704,7430847933,,kuaishou,,,0,1382712,,0,"1,2,3",,KUAISHOU,,2,"1382712,157775"
157776,157776,拍同款功能-其他问题,,,0,9223372036854775807,1,2,,,,1654505345441,7430847933,1654505345441,7430847933,,kuaishou,,,0,1382718,,0,1,,KUAISHOU,,3,"1382718,157776"
157777,157777,建议支持隐藏作品左下角某类标签,,,0,9223372036854775807,1,2,,,,1654505731465,7430847933,1654505731465,1587849197,,kuaishou,,,0,1382719,,0,"1,2,3",https://simperfect.corp.kuaishou.com/KnowledgeBase/res/getResDetail.do?resId=34546,KUAISHOU,,3,"1382719,157777"
157779,157779,建议支持批量设置私密作品,,,0,9223372036854775807,1,2,,,,1654508498554,7430847933,1654508498554,7430847933,,kuaishou,,,0,4985896,,0,"1,2,3",,KUAISHOU,,1,"4985896,157779"
157780,157780,置顶作品-其他问题,,,0,9223372036854775807,1,2,,,,1654509264573,7430847933,1654509264573,7430847933,,kuaishou,,,0,4985897,,0,1,,KUAISHOU,,4,"4985897,157780"
157782,157782,电脑端创作者服务平台-其他问题,,,0,9223372036854775807,1,2,,,,1654512561121,7430847933,1654512561121,7430847933,,kuaishou,,,0,360440,,0,1,,KUAISHOU,,1,"360440,157782"
157784,157784,其他游戏-更新问题咨询,,,0,9223372036854775807,1,2,,,,1654568137090,2378140925,1654568137090,2378140925,,kuaishou,,,0,4986069,,0,1,,KUAISHOU,,5,"4986069,157784"
157785,157785,其他游戏-下载与安装异常,,,0,9223372036854775807,1,2,,,,1654568137128,2378140925,1654568137128,2378140925,,kuaishou,,,0,4986069,,0,1,,KUAISHOU,,4,"4986069,157785"
157786,157786,其他游戏-下载安装方式,,,0,9223372036854775807,1,2,,,,1654568137146,2378140925,1654568137146,2378140925,,kuaishou,,,0,4986069,,0,1,,KUAISHOU,,3,"4986069,157786"
157787,157787,其他游戏-预约下载,,,0,9223372036854775807,1,2,,,,1654568137160,2378140925,1654568137160,2378140925,,kuaishou,,,0,4986069,,0,1,,KUAISHOU,,2,"4986069,157787"
157788,157788,其他游戏-下载活动/福利,,,0,9223372036854775807,1,2,,,,1654568137174,2378140925,1654568137174,2378140925,,kuaishou,,,0,4986069,,0,1,,KUAISHOU,,1,"4986069,157788"
157789,157789,为什么直播结束页上没有精彩瞬间,,,0,9223372036854775807,1,2,,,,1654568236438,5553859290,1657679459607,5553859290,,kuaishou,,,0,787050,,0,"1,2,3",,KUAISHOU,,7,"787050,157789"
157790,157790,直播结束页上的精彩瞬间可以下载或当成作品发布吗,,,0,9223372036854775807,1,2,,,,1654568236454,5553859290,1676026427322,1944453390,,kuaishou,,,0,787050,,0,"1,2,3",,KUAISHOU,,6,"787050,157790"
157791,157791,直播间结束页上的观看人数是怎么统计生成的,,,0,9223372036854775807,1,2,,,,1654568236467,5553859290,1657679459635,5553859290,,kuaishou,,,0,787050,,0,"1,2,3",,KUAISHOU,,5,"787050,157791"
157793,157793,在极速版看精彩视频后只得到10金币，页面未提示最低可获得奖励,,,0,9223372036854775807,1,2,,,,1654572342452,1944474152,1654572342452,1944474152,,kuaishou,,,50009,436830,,0,"1,2,3",,KUAISHOU,,6,"50009,157793,157793"
157794,157794,观众看直播-其他问题,,,0,9223372036854775807,1,2,,,,1654574176473,5553859290,1656925595225,5553859290,,kuaishou,,,0,4987219,,0,"1,2",,KUAISHOU,,1,"4987219,157794"
157795,157795,主播中心-其他问题,,,0,9223372036854775807,1,2,,,,1654574777884,5553859290,1656406874314,5553859290,,kuaishou,,,0,358674,,0,1,,KUAISHOU,,5,"358674,157795"
157796,157796,直播间礼物功能-其他问题,,,0,9223372036854775807,1,2,,,,1654577041053,5553859290,1656926447772,5553859290,,kuaishou,,,0,4987232,,0,1,,KUAISHOU,,3,"4987232,157796"
157797,157797,直播间礼物功能出现异常怎么办,,,0,9223372036854775807,1,2,,,,1654577041066,5553859290,1656926447787,5553859290,,kuaishou,,,0,4987232,,0,"1,2",,KUAISHOU,,2,"4987232,157797"
157798,157798,不感兴趣等负反馈-其他问题,,,0,9223372036854775807,1,2,,,,1654577940529,7430847933,1654577940529,7430847933,,kuaishou,,,0,4987077,,0,1,,KUAISHOU,,4,"4987077,157798"
157800,157800,为什么私信通知只能完成两场PK，现在还能PK多场？,,,0,9223372036854775807,1,2,,,,1654581209476,5553859290,1654581209476,5553859290,,kuaishou,,,0,358644,,0,"1,2,3",,KUAISHOU,,19,"358644,157800"
157801,157801,为什么有的主播能PK两场以上，有的主播只能PK两场,,,0,9223372036854775807,1,2,,,,1654581209490,5553859290,1654581209490,5553859290,,kuaishou,,,0,358644,,0,"1,2,3",,KUAISHOU,,18,"358644,157801"
157803,157803,快手小店（买家端）一分抢好货，兑换现金后遇到问题,,,0,9223372036854775807,1,2,,,,1654588593349,1531118414,1654588593349,1531118414,,kuaishou,,,0,4986868,,0,"1,2,3",,KUAISHOU,,6,"4986868,157803"
157805,157805,站外消息推送-其他问题,,,0,9223372036854775807,1,2,,,,1654590084154,1967757778,1654590084154,1967757778,,kuaishou,,,0,358804,,0,1,,KUAISHOU,,12,"358804,157805"
157806,157806,怎么让发布的作品不在同城页上展示,,,0,9223372036854775807,1,2,,,,1654590888419,7430847933,1655693471529,7430847933,,kuaishou,,,0,4987078,,0,"1,2,3",,KUAISHOU,,20,"4987078,157806"
157807,157807,拉黑逻辑-其他问题,,,0,9223372036854775807,1,2,,,,1654592315146,7430847933,1654592315146,7430847933,,kuaishou,,,0,4985612,,0,1,,KUAISHOU,,1,"4985612,157807"
157808,157808,页面筛选器-其他问题,,,0,9223372036854775807,1,2,,,,1654593360657,7430847933,1654593360657,7430847933,,kuaishou,,,0,4987079,,0,1,,KUAISHOU,,1,"4987079,157808"
157809,157809,小时榜功能出现异常怎么办,,,0,9223372036854775807,1,2,,,,1654593954593,5553859290,1654593954593,5553859290,,kuaishou,,,0,358647,,0,"1,2",,KUAISHOU,,2,"358647,157809"
157810,157810,为什么磁力聚星达人广场预期CPM显示暂无,,,0,9223372036854775807,1,2,,,,1654594730336,1509570645,1655680821272,1509570645,,kuaishou,,,0,4987123,,0,"1,2",,KUAISHOU,,3,"4987123,157810"
157812,157812,快手娱乐公会优质短视频任务咨询,,,0,9223372036854775807,1,2,,,,1654596791871,1961159616,1654596791871,1961159616,,kuaishou,,,0,1259078,,0,"1,2,3",,KUAISHOU,,3,"1259078,157812"
157838,157838,怎么使用漂流瓶功能,,,0,9223372036854775807,1,2,,,,1654654607033,7430847933,1654654607033,7430847933,,kuaishou,,,0,4987076,,0,"1,2,3",,KUAISHOU,,2,"4987076,157838"
157839,157839,漂流瓶功能-其他问题,,,0,9223372036854775807,1,2,,,,1654654607050,7430847933,1654654607050,7430847933,,kuaishou,,,0,4987076,,0,1,,KUAISHOU,,1,"4987076,157839"
157842,157842,我的钱包-其他问题,,,0,9223372036854775807,1,2,,,,1654663430303,5553859290,1656412039593,5553859290,,kuaishou,,,0,358846,,0,1,,KUAISHOU,,11,"358846,157842"
157845,157845,为什么优质主播补贴无法提现,,,0,9223372036854775807,1,2,,,,1654674239184,5553859290,1654674239184,5553859290,,kuaishou,,,0,4986890,,0,"1,2",,KUAISHOU,,3,"4986890,157845"
157846,157846,磁力金牛移动版能开具什么类型的发票,,,0,9223372036854775807,1,2,,,,1654675726004,1509570645,1656571590118,1509570645,,kuaishou,,,0,4083080,,0,"1,3",,KUAISHOU,,4,"4083080,157846"
157848,157848,快拍模式下方面板的智能选图功能是什么,,,0,9223372036854775807,1,2,,,,1654677623554,7430847933,1654677623554,7430847933,,kuaishou,,,0,4157903,,0,"1,2,3",,KUAISHOU,,25,"4157903,157848"
157849,157849,快拍模式下方没有功能面板怎么办,,,0,9223372036854775807,1,2,,,,1654677623621,7430847933,1654677623621,7430847933,,kuaishou,,,0,4157903,,0,"1,2,3",,KUAISHOU,,17,"4157903,157849"
157850,157850,快拍模式下方面板没有智能选图怎么办,,,0,9223372036854775807,1,2,,,,1654677623657,7430847933,1654677623657,7430847933,,kuaishou,,,0,4157903,,0,"1,2,3",,KUAISHOU,,16,"4157903,157850"
157851,157851,拍摄页下方的图文页是什么,,,0,9223372036854775807,1,2,,,,1654678571765,7430847933,1654678571765,7430847933,,kuaishou,,,0,4157903,,0,"1,2,3",,KUAISHOU,,24,"4157903,157851"
157852,157852,拍摄页下方的草稿箱页面是什么,,,0,9223372036854775807,1,2,,,,1654678571782,7430847933,1654678571782,7430847933,,kuaishou,,,0,4157903,,0,"1,2,3",,KUAISHOU,,23,"4157903,157852"
157853,157853,拍摄页下方没有图文页怎么办,,,0,9223372036854775807,1,2,,,,1654678571873,7430847933,1654678571873,7430847933,,kuaishou,,,0,4157903,,0,"1,2,3",,KUAISHOU,,15,"4157903,157853"
157854,157854,拍摄页下方没有草稿箱页面怎么办,,,0,9223372036854775807,1,2,,,,1654678571893,7430847933,1654678571893,7430847933,,kuaishou,,,0,4157903,,0,"1,2,3",,KUAISHOU,,14,"4157903,157854"
157855,157855,申请测试拍摄页下方图文页,,,0,9223372036854775807,1,2,,,,1654678571923,7430847933,1654678571923,7430847933,,kuaishou,,,0,4157903,,0,"1,2,3",,KUAISHOU,,10,"4157903,157855"
157856,157856,申请测试拍摄页下方草稿箱页面,,,0,9223372036854775807,1,2,,,,1654678571941,7430847933,1654678571941,7430847933,,kuaishou,,,0,4157903,,0,"1,2,3",,KUAISHOU,,9,"4157903,157856"
157857,157857,极速版提现失败，提示提现账户的实名信息与快手侧不一致,,,0,9223372036854775807,1,2,,,,1654678956041,1944474152,1660904352510,1944474152,,kuaishou,,,50273,1034333,,0,"1,2,3",,KUAISHOU,,2,"1034333,50273,157857"
157858,157858,怎么收藏喜欢的滤镜效果,,,0,9223372036854775807,1,2,,,,1654679266203,7430847933,1654679266203,7430847933,,kuaishou,,,0,1382713,,0,"1,2,3",,KUAISHOU,,14,"1382713,157858"
157859,157859,无法收藏滤镜效果怎么办,,,0,9223372036854775807,1,2,,,,1654679266230,7430847933,1654679266230,7430847933,,kuaishou,,,0,1382713,,0,"1,2,3",,KUAISHOU,,11,"1382713,157859"
157860,157860,在拍摄页/编辑页收藏的滤镜不共享怎么办,,,0,9223372036854775807,1,2,,,,1654679266245,7430847933,1654679266245,7430847933,,kuaishou,,,0,1382713,,0,"1,2,3",,KUAISHOU,,10,"1382713,157860"
157861,157861,申请测试滤镜收藏功能,,,0,9223372036854775807,1,2,,,,1654679266270,7430847933,1654679266270,7430847933,,kuaishou,,,0,1382713,,0,"1,2,3",,KUAISHOU,,7,"1382713,157861"
157862,157862,怎么使用智能滤镜功能,,,0,9223372036854775807,1,2,,,,1654679784467,7430847933,1654679784467,7430847933,,kuaishou,,,0,1382713,,0,"1,2,3",,KUAISHOU,,13,"1382713,157862"
157863,157863,无法使用智能滤镜功能怎么办,,,0,9223372036854775807,1,2,,,,1654679784522,7430847933,1654679784522,7430847933,,kuaishou,,,0,1382713,,0,"1,2,3",,KUAISHOU,,9,"1382713,157863"
157864,157864,申请测试智能滤镜功能,,,0,9223372036854775807,1,2,,,,1654679784565,7430847933,1654679784565,7430847933,,kuaishou,,,0,1382713,,0,"1,2,3",,KUAISHOU,,6,"1382713,157864"
157865,157865,怎么使用智能美妆功能,,,0,9223372036854775807,1,2,,,,1654679907087,7430847933,1654679907087,7430847933,,kuaishou,,,0,1382715,,0,"1,2,3",,KUAISHOU,,11,"1382715,157865"
157866,157866,无法使用智能美妆功能怎么办,,,0,9223372036854775807,1,2,,,,1654679907123,7430847933,1654679907123,7430847933,,kuaishou,,,0,1382715,,0,"1,2,3",,KUAISHOU,,8,"1382715,157866"
157867,157867,申请测试智能美妆功能,,,0,9223372036854775807,1,2,,,,1654679907149,7430847933,1654679907149,7430847933,,kuaishou,,,0,1382715,,0,"1,2,3",,KUAISHOU,,6,"1382715,157867"
157868,157868,发布长图时提示“维护中”怎么办,,,0,9223372036854775807,1,2,,,,1654680435449,7430847933,1654680435449,7430847933,,kuaishou,,,0,1382710,,0,"1,2,3",,KUAISHOU,,14,"1382710,157868"
157869,157869,发布图集时提示“维护中”怎么办,,,0,9223372036854775807,1,2,,,,1654680435466,7430847933,1654680435466,7430847933,,kuaishou,,,0,1382710,,0,"1,2,3",,KUAISHOU,,13,"1382710,157869"
157870,157870,取消个人认证社区创作者类型相关咨询,,,0,9223372036854775807,1,2,,,,1654680923976,1961159616,1654680923976,1961159616,,kuaishou,,,0,1259081,,0,"1,2,3",,KUAISHOU,,16,"1259081,157870"
157871,157871,磁力金牛移动版电子发票填错邮箱怎么重新开具,,,0,9223372036854775807,1,2,,,,1654681511101,1509570645,1666359072127,1951952302,,kuaishou,,,0,4083080,,0,1,,KUAISHOU,,3,"4083080,157871"
157872,157872,从相册导入内容时无法多选怎么办,,,0,9223372036854775807,1,2,,,,1654681620803,7430847933,1654681620803,7430847933,,kuaishou,,,0,1382710,,0,"1,2,3",,KUAISHOU,,12,"1382710,157872"
157873,157873,随手拍小于1秒的视频变成图片了怎么办,,,0,9223372036854775807,1,2,,,,1654681961561,7430847933,1654681961561,7430847933,,kuaishou,,,0,4157903,,0,"1,2,3",,KUAISHOU,,13,"4157903,157873"
157874,157874,配乐功能面板样式变了怎么办,,,0,9223372036854775807,1,2,,,,1654682300340,7430847933,1654682300340,7430847933,,kuaishou,,,0,360386,,0,"1,2,3",,KUAISHOU,,10,"360386,157874"
157875,157875,申请恢复旧版配乐面板样式,,,0,9223372036854775807,1,2,,,,1654682300388,7430847933,1654682300388,7430847933,,kuaishou,,,0,360386,,0,"1,2,3",,KUAISHOU,,6,"360386,157875"
157876,157876,申请测试新版配乐面板样式,,,0,9223372036854775807,1,2,,,,1654682300404,7430847933,1654682300404,7430847933,,kuaishou,,,0,360386,,0,"1,2,3",,KUAISHOU,,5,"360386,157876"
157877,157877,为什么直播收入提现/关播页面会出现税务服务商合作弹窗,,,0,9223372036854775807,1,2,,,,1654684064003,5553859290,1659927706298,5553859290,,kuaishou,,,0,4986889,,0,"1,2,3",,KUAISHOU,,1,"4986889,157877"
157878,157878,同意或者拒绝税务服务商合作有什么影响？,,,0,9223372036854775807,1,2,,,,1654684064021,5553859290,1657786785890,5553859290,,kuaishou,,,0,4986889,,0,"1,2,3",,KUAISHOU,,3,"4986889,157878"
157882,157882,极速版”到饭点领饭补“相关问题咨询,,,0,9223372036854775807,1,2,,,,1654739803385,1944474152,1654739803385,1944474152,,kuaishou,,,0,4987081,,0,"1,2,3",,KUAISHOU,,1,"4987081,157882"
157883,157883,快手小程序快手鉴片官活动咨询,,,1659283200000,1659369599000,1,2,,,,1654741454986,1961159616,1676021166496,1961159616,,kuaishou,,,0,4987082,,0,"1,2,3",,KUAISHOU,,1,"4987082,157883"
157893,157893,建议增加订单默认支付/修改支付顺序的功能,,,0,9223372036854775807,1,2,,,,1654753878432,1531118414,1654753878432,1531118414,,kuaishou,,,156425,4986827,,0,"1,2,3",,KUAISHOU,,1,"4986827,156425,157893"
157894,157894,通过广告填写的表单信息怎么修改/删除,,,0,9223372036854775807,1,2,,,,1654765657711,1509570645,1666059802365,1509570645,,kuaishou,,,0,2031649,,0,"1,3,2",,KUAISHOU,,5,"2031649,157894"
157897,157897,极速版“友宝拉新”相关问题咨询,,,0,9223372036854775807,1,2,,,,1654766537517,1944474152,1654766537517,1944474152,,kuaishou,,,0,4985394,,0,"1,2,3",,KUAISHOU,,1,"4985394,157897"
157898,157898,极速版“易加油”相关问题咨询,,,0,9223372036854775807,1,2,,,,1654766658135,1944474152,1654766658135,1944474152,,kuaishou,,,0,4985806,,0,"1,2,3",,KUAISHOU,,1,"4985806,157898"
157899,157899,在一证通查的页面提交了信息，为什么48小时后仍然没有收到查询结果,,,0,9223372036854775807,1,2,,,,1654770689242,1967757778,1654770689242,1967757778,,kuaishou,,,0,358566,,0,"1,2,3",,KUAISHOU,,24,"358566,157899"
157900,157900,为什么在一证通查的页面收不到短信验证码,,,0,9223372036854775807,1,2,,,,1654770689310,1967757778,1654770689310,1967757778,,kuaishou,,,0,358566,,0,"1,2,3",,KUAISHOU,,23,"358566,157900"
157901,157901,为什么我收到一证通查的查询失败的短信,,,0,9223372036854775807,1,2,,,,1654770689470,1967757778,1654770689470,1967757778,,kuaishou,,,0,358566,,0,"1,3,2",,KUAISHOU,,22,"358566,157901"
157902,157902,为什么不能在一证通查的页面再次提交查询请求,,,0,9223372036854775807,1,2,,,,1654770689490,1967757778,1654770689490,1967757778,,kuaishou,,,0,358566,,0,"1,2,3",,KUAISHOU,,21,"358566,157902"
157903,157903,为什么一证通查的查询页面打不开了,,,0,9223372036854775807,1,2,,,,1654770689529,1967757778,1654770689529,1967757778,,kuaishou,,,0,358566,,0,"1,2,3",,KUAISHOU,,20,"358566,157903"
157960,157960,如何使用时间管理功能,,,0,9223372036854775807,1,2,,,,1654846428529,1944453390,1654846428529,1944453390,,kuaishou,,,0,4987036,,0,"1,2,3",,KUAISHOU,,10,"4987036,157960"
157961,157961,如何申请/取消时间管理功能,,,0,9223372036854775807,1,2,,,,1654846428547,1944453390,1654846428547,1944453390,,kuaishou,,,0,4987036,,0,"1,2,3",,KUAISHOU,,9,"4987036,157961"
157962,157962,如何调节内容偏好设置,,,0,9223372036854775807,1,2,,,,1654846428564,1944453390,1654846428564,1944453390,,kuaishou,,,0,4987036,,0,"1,2,3",,KUAISHOU,,7,"4987036,157962"
157963,157963,真宝仓-四会仓相关咨询,,,1654790400000,1689263999000,1,2,,,,1654850481299,1597449687,1654850696851,1597449687,,kuaishou,,,0,2653518,,0,"1,2",,KUAISHOU,,3,"2653518,157963"
157964,157964,为什么在极速版精美礼品免费送活动中，选择了豪华礼品但实际获得的是精美礼品,,,0,9223372036854775807,1,2,,,,1654856597090,1944474152,1654856597090,1944474152,,kuaishou,,,118563,1447315,,0,"1,2,3",,KUAISHOU,,4,"1447315,118563,157964"
157995,157995,为什么拒绝税务服务商邀请后提现没有扣税/有什么影响？,,,0,9223372036854775807,1,2,,,,1654955928906,5553859290,1657786785904,5553859290,,kuaishou,,,0,4986889,,0,"1,2,3",,KUAISHOU,,2,"4986889,157995"
157996,157996,快手小剧场天生我有戏活动咨询,,,1655049600000,1664553599000,1,2,,,,1655088198816,1961159616,1655088198816,1961159616,,kuaishou,,,0,3389425,,0,"1,2,3",,KUAISHOU,,2,"3389425,157996"
158001,158001,四项资料违规了怎么申诉,,,1655110080000,1907596799000,1,2,,,,1655110032342,1969288461,1655110032342,1969288461,,kuaishou,,,39741,2015836,,0,1,,KUAISHOU,,2,"2015836,39741,158001"
158002,158002,怎么查看四项资料违规原因,,,1655110620000,1909756799000,1,2,,,,1655110631344,1969288461,1655110631344,1969288461,,kuaishou,,,39705,2015836,,0,1,,KUAISHOU,,2,"2015836,39705,158002"
158003,158003,帮我查询四项资料违规原因,,,1655110800000,1907596799000,1,2,,,,1655110802120,1969288461,1655110802120,1969288461,,kuaishou,,,39846,2015836,,0,1,,KUAISHOU,,1,"2015836,39846,158003"
158004,158004,帮我查看四项资料违规申诉进度,,,1655110860000,1907596799000,1,2,,,,1655110915837,1969288461,1655110915837,1969288461,,kuaishou,,,39844,2015836,,0,1,,KUAISHOU,,1,"2015836,39844,158004"
158005,158005,四项资料违规了帮我申诉,,,1655110980000,1907596799000,1,2,,,,1655110997861,1969288461,1655110997861,1969288461,,kuaishou,,,39842,2015836,,0,1,,KUAISHOU,,1,"2015836,39842,158005"
158006,158006,买家参与宠粉福利活动的入口咨询,,,0,9223372036854775807,1,2,,,,1655111161566,1531118414,1655111161566,1531118414,,kuaishou,,,156679,4986877,,0,"1,2,3",,KUAISHOU,,4,"4986877,156679,158006"
158007,158007,买家在哪查看宠粉福利中奖结果,,,0,9223372036854775807,1,2,,,,1655111161581,1531118414,1655111161581,1531118414,,kuaishou,,,156679,4986877,,0,"1,2,3",,KUAISHOU,,3,"4986877,156679,158007"
158008,158008,买家是否可以查看宠粉福利中奖者信息/未中奖原因,,,0,9223372036854775807,1,2,,,,1655111161596,1531118414,1655111161596,1531118414,,kuaishou,,,156679,4986877,,0,"1,2,3",,KUAISHOU,,2,"4986877,156679,158008"
158009,158009,买家宠粉福利中奖后如何领取,,,0,9223372036854775807,1,2,,,,1655111161611,1531118414,1655111161611,1531118414,,kuaishou,,,156679,4986877,,0,"1,2,3",,KUAISHOU,,1,"4986877,156679,158009"
158010,158010,邀请朋友帮忙助力宠粉福利活动，未显示助力成功,,,0,9223372036854775807,1,2,,,,1655111161651,1531118414,1655111161651,1531118414,,kuaishou,,,156680,4986877,,0,"1,2,3",,KUAISHOU,,2,"4986877,156680,158010"
158012,158012,跟税务服务商合作之后可以取消合作吗？,,,0,9223372036854775807,1,2,,,,1655112628116,5553859290,1657786785875,5553859290,,kuaishou,,,0,4986889,,0,"1,2,3",,KUAISHOU,,4,"4986889,158012"
158020,158020,快聘账号/招聘功能被减少推荐原因,,,0,9223372036854775807,1,2,,,,1655116042319,1961159616,1679623304721,1944453390,,kuaishou,,,0,4987100,,0,"1,2,3",,KUAISHOU,,6,"4987100,158020"
158021,158021,怎么申请和税务服务商合作,,,0,9223372036854775807,1,2,,,,1655117572812,5553859290,1657786785859,5553859290,,kuaishou,,,0,4986889,,0,"1,2,3",,KUAISHOU,,6,"4986889,158021"
158031,158031,长按“+”按钮会直接进入相册上传页怎么办,,,0,9223372036854775807,1,2,,,,1655172606530,7430847933,1655172606530,7430847933,,kuaishou,,,0,1382710,,0,"1,2,3",,KUAISHOU,,11,"1382710,158031"
158032,158032,为什么购买磁力金牛移动版推广时，提示【命中快手生态考察期，暂无法使用此优化目标】,,,0,9223372036854775807,1,2,,,,1655172934880,1509570645,1655172934880,1509570645,,kuaishou,,,0,4083068,,0,"1,2",,KUAISHOU,,10,"4083068,158032"
158033,158033,怎么结束磁力金牛移动版推广快手生态考察期,,,0,9223372036854775807,1,2,,,,1655172934896,1509570645,1655172934896,1509570645,,kuaishou,,,0,4083068,,0,1,,KUAISHOU,,9,"4083068,158033"
158034,158034,拍摄的单图不会自动保存到手机相册中怎么办,,,0,9223372036854775807,1,2,,,,1655173425083,7430847933,1655173425083,7430847933,,kuaishou,,,0,4157903,,0,"1,2,3",,KUAISHOU,,12,"4157903,158034"
158035,158035,付费内容站外履约课功能咨询,,,0,9223372036854775807,1,2,,,,1655173886513,1961159616,1656921202218,1961159616,,kuaishou,,,0,1259057,,0,"1,2,3",,KUAISHOU,,1,"1259057,158035"
158036,158036,快手推送的广告是真实的吗,,,0,9223372036854775807,1,2,,,,1655190251002,1509570645,1673587509349,1951952302,,kuaishou,,,0,2031649,,0,1,,KUAISHOU,,4,"2031649,158036"
158038,158038,快手健康老年高血压之居家护理篇活动咨询,,,1655136000000,1661961599000,1,2,,,,1655194933672,1961159616,1655195066242,1961159616,,kuaishou,,,0,4987101,,0,"1,2,3",,KUAISHOU,,1,"4987101,158038"
158041,158041,快聘万级曝光大赠送活动咨询,,,1655136000000,1661961599000,1,2,,,,1655197169864,1961159616,1679625316460,1967757778,,kuaishou,,,0,4987083,,0,"1,2,3",,KUAISHOU,,3,"4987083,158041"
158053,158053,快聘合伙人计划活动咨询,,,0,9223372036854775807,1,2,,,,1655198538969,1961159616,1679625407516,1967757778,,kuaishou,,,0,4987097,,0,"1,2,3",,KUAISHOU,,1,"4987097,158053"
158063,158063,办理磁力金牛移动版退户退款后，款项多久到账 ,,,0,9223372036854775807,1,2,,,,1655199644892,1509570645,1655199644892,1509570645,,kuaishou,,,118615,4146308,,0,1,,KUAISHOU,,1,"4146308,118615,158063"
158064,158064,磁力金牛PC版开户审核不通过怎么办 ,,,0,9223372036854775807,1,2,,,,1655202865667,1509570645,1680081061148,1509570645,,kuaishou,,,128415,4798681,,0,1,,KUAISHOU,,3,"4798681,128415,158064"
158066,158066,App开屏界面，自动跳转至第三方App/第三方App下载广告，怎么关闭,,,0,9223372036854775807,1,2,,,,1655265085759,1509570645,1655365209824,1509570645,,kuaishou,,,51363,2031653,,0,1,,KUAISHOU,,1,"2031653,51363,158066"
158067,158067,快手推荐官-为什么次留率变成次留分了,,,0,9223372036854775807,1,2,,,,1655275731238,1944474152,1655275731238,1944474152,,kuaishou,,,0,4986758,,0,"1,2,3",,KUAISHOU,,18,"4986758,158067"
158068,158068,快手推荐官-如何退出活动,,,0,9223372036854775807,1,2,,,,1655275731254,1944474152,1655275731254,1944474152,,kuaishou,,,0,4986758,,0,"1,2,3",,KUAISHOU,,16,"4986758,158068"
158070,158070,买家在直播间/视频作品中，因商家未挂商品看不到小黄车,,,0,9223372036854775807,1,2,,,,1655285891541,1531118414,1655285891541,1531118414,,kuaishou,,,134269,4986810,,0,1,,KUAISHOU,,2,"4986810,134269,158070"
158071,158071,买家在直播间/视频作品中，疑似BUG导致看不到小黄车,,,0,9223372036854775807,1,2,,,,1655285891610,1531118414,1655285891610,1531118414,,kuaishou,,,134269,4986810,,0,1,,KUAISHOU,,1,"4986810,134269,158071"
158072,158072,快手小店（买家端）老铁来打私活动玩法内容咨询,,,0,9223372036854775807,1,2,,,,1655287204165,1531118414,1656584518347,1531118414,,kuaishou,,,0,4986900,,0,"1,2,3",,KUAISHOU,,6,"4986900,158072"
158073,158073,快手小店（买家端）老铁来打私活动中奖规则咨询,,,0,9223372036854775807,1,2,,,,1655290635348,1531118414,1656584518369,1531118414,,kuaishou,,,0,4986900,,0,"1,2,3",,KUAISHOU,,5,"4986900,158073"
158081,158081,跟拍页挑战榜-其他问题,,,0,9223372036854775807,1,2,,,,1655363615161,7430847933,1655363615161,7430847933,,kuaishou,,,0,4986956,,0,1,,KUAISHOU,,1,"4986956,158081"
158082,158082,聊天内容发布作品-其他问题,,,0,9223372036854775807,1,2,,,,1655363978172,7430847933,1655363978172,7430847933,,kuaishou,,,0,4985908,,0,1,,KUAISHOU,,1,"4985908,158082"
158083,158083,音乐转发到瞬间-其他问题,,,0,9223372036854775807,1,2,,,,1655364204813,7430847933,1655364204813,7430847933,,kuaishou,,,0,4986974,,0,1,,KUAISHOU,,1,"4986974,158083"
158084,158084,粉丝数据-其他问题,,,0,9223372036854775807,1,2,,,,1655364444725,7430847933,1655364444725,7430847933,,kuaishou,,,0,2099202,,0,1,,KUAISHOU,,1,"2099202,158084"
158085,158085,点赞/评论数据-其他问题,,,0,9223372036854775807,1,2,,,,1655365122107,7430847933,1655365122107,7430847933,,kuaishou,,,0,2099203,,0,1,,KUAISHOU,,1,"2099203,158085"
158086,158086,官方通知信息-其他问题,,,0,9223372036854775807,1,2,,,,1655365513124,7430847933,1655365513124,7430847933,,kuaishou,,,0,3582958,,0,1,,KUAISHOU,,1,"3582958,158086"
